payment_code,age,gender,handed,lang,study,caff,group,part,item_full,item_en,item_id,predicate,context,judgment,decision_time_item_1,submit_time,item_order,quarter
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,La papera crede erroneamente che la rana abbia dato via il vestito da festa%2C ed è triste che l'abbia dato via. ,The duck mistakenly believes that the frog stole the party dress%2C and he is sad that he stole it.,39,true_factive,mistaken,6,7310,8729,77,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha erroneamente capito che la papera l'ha smarrita.,The duck did not misplace the house keys%2C but the frog%2C after looking for them%2C mistakenly realized that the duck misplaced them.,42,semi_factive,mistaken,7,5159,6102,78,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è erroneamente resa conto che il panda le ha cambiate.,The panda did not change the rules of the role-playing game%2C but the duck%2C after reviewing them%2C mistakenly realized that the panda changed them.,46,semi_factive,mistaken,4,6475,7100,80,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,La rana crede erroneamente che la papera abbia dimenticato la torta%2C ed è arrabbiata che l'abbia dimenticata. ,The frog mistakenly believes the duck forgot the cake%2C and is angry that he forgot it.,34,true_factive,mistaken,6,4911,5889,89,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha erroneamente capito che il panda l'ha forzata.,The panda did not pick the lock%2C but the duck%2C after checking it%2C mistakenly realized that the panda had picked it.,43,semi_factive,mistaken,6,4124,5792,93,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,La rana non ha copiato le risposte della verifica%2C ma il panda%2C dopo averle viste%2C si è erroneamente reso conto che la rana le ha copiate.,The frog did not copy the answers in the check%2C but the panda%2C after seeing them%2C mistakenly realized that the frog copied them.,47,semi_factive,mistaken,7,1949,3010,94,4
732393,19,femmina,destrimana/o,italiano,psicologia,No,c,B,La rana crede erroneamente che il panda abbia perduto l'album dei ricordi%2C ed è triste che l'abbia perduto. ,The frog mistakenly believes that the panda has lost the scrapbook%2C and he is sad that he has lost it.,38,true_factive,mistaken,6,4222,5044,95,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la papera abbia mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,I don't know whether the duck has ever burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,dontknowwhether,5,17066,18075,1,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha smarrito il bracciale dell'amicizia%2C ma se la rana pensa che l'abbia smarrito%2C sarà molto delusa.,The duck didn't lose the friendship bracelet%2C but if the frog thinks that she did%2C he will be very disappointed.,19,non_factive,notpif,7,10028,10999,4,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha potato la siepe%2C ma la rana%2C dopo averla innaffiata%2C si è resa conto che la papera l'ha potata.,I don't know whether the duck pruned the hedge%2C but the frog%2C after watering it%2C realized that the duck pruned it.,48,semi_factive,dontknowwhetherand,1,11009,12019,5,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,The frog has never used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,notpif,1,6621,7719,7,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,The panda didn't bend the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,notpif,1,9505,10369,8,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha modificato la ricetta della torta%2C ma la rana%2C dopo averla riletta%2C si è resa conto che la papera l'ha modificata.,I don't know whether the duck changed the cake recipe%2C but the frog%2C after re-reading it%2C realized that the duck changed it.,45,semi_factive,dontknowwhetherand,6,9740,10654,9,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se il panda abbia rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,I don't know whether the panda stole the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,dontknowwhether,2,19366,19981,10,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,I don't know whether the frog has ever knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,dontknowwhether,5,15025,16799,11,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,The duck didn't get the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,notpif,6,7797,9044,14,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,The frog didn't manipulate the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,notpif,1,8452,12335,16,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia squarciato l'orsacchiotto%2C ma se la papera è triste che l'abbia squarciato%2C le disegnerà sulla faccia con l'indelebile.,I don't know whether the frog cut open the teddy bear%2C but if the duck is sad that he did%2C she will draw on his face with sharpie.,6,true_factive,dontknowwhether,5,8822,9436,20,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se il panda abbia rotto qualcosa%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,I don't know whether the panda broke anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,dontknowwhether,6,6138,6868,23,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha sporcato nulla%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,The duck didn't dirty anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,notpif,1,5107,5836,24,1
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,The duck didn't lose the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,notpif,1,17317,18782,26,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,The panda didn't damage the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,notpif,2,6953,8350,28,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,I don't know whether the frog tore up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,dontknowwhether,6,4838,5569,35,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,The panda didn't make a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,notpif,2,18722,19752,36,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la papera abbia rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio.,I don't know whether the duck broke the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,dontknowwhether,5,11420,12132,37,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha fatto morire le rose%2C ma la papera è arrabbiata che le abbia fatte morire. ,I don't know if the panda made the roses die%2C but the duck is angry that he made them die.,33,true_factive,dontknowwhetherand,1,7638,8303,39,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia dimenticato il compleanno della papera%2C ma se la papera pensa che l'abbia dimenticato%2C nasconderà il diario dell'amicizia nel bosco.,I don't know whether the frog forgot the duck's birthday%2C but if the duck thinks that he did%2C she will hide the friendship book in the wood.,18,non_factive,dontknowwhether,6,5141,5820,41,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,I don't know whether the frog ruined the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,dontknowwhether,6,5374,6070,42,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,The frog didn't hide the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,notpif,1,3772,4472,44,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,The panda didn't break the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,notpif,7,20466,21150,46,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la papera abbia buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,I don't know whether the duck threw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,dontknowwhether,6,6736,7218,47,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha mollato il corso di nuoto%2C ma il panda è triste che l'abbia mollato. ,I don't know if the duck quit swimming class%2C but the panda is sad that he quit it.,40,true_factive,dontknowwhetherand,1,4773,5555,48,2
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha truccato la macchinina telecomandata%2C ma il panda%2C dopo averla usata%2C ha capito che la rana l'ha truccata.,I don't know whether the frog rigged the remote control car%2C but the panda%2C after using it%2C realized that the frog rigged it.,44,semi_factive,dontknowwhetherand,1,6499,7305,50,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,The duck didn't destroy the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,notpif,1,19135,19734,52,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la papera abbia imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,I don't know whether the duck painted the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,dontknowwhether,5,6780,7426,54,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,The panda didn't burn the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,notpif,1,10638,11284,55,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la rana abbia perduto qualcosa%2C ma se ha perduto anche le chiavi%2C la papera andrà nel panico.,I don't know whether the frog lost anything%2C but if she lost the keys too%2C the duck will panic.,26,too,dontknowwhether,3,13836,14482,57,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se il panda abbia calpestato le margherite%2C ma se la rana crede che le abbia calpestate%2C preparerà dei gavettoni per punirlo.,I don't know whether the panda trampled the daisies%2C but if the frog believes that he did%2C he will prepare water balloons to punish him.,22,non_factive,dontknowwhether,6,8339,10385,58,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha spaccato le automobiline%2C ma il panda%2C dopo averle esaminate%2C ha capito che la rana le ha spaccate.,I don't know if the frog broke the toy train%2C but the panda%2C after examining it%2C realized that the frog broke it.,41,semi_factive,dontknowwhetherand,2,6836,7899,59,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se il panda abbia letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,I don't know whether the panda read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,dontknowwhether,4,7358,8073,60,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se il panda abbia bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,I don't know whether the panda punctured the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,dontknowwhether,2,5007,10722,61,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Non so se la papera abbia tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,I don't know whether the duck cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,dontknowwhether,4,7086,7802,64,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha sottratto nulla alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,The panda didn't steal anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,notpif,1,5557,6170,69,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha strisciato la finestra in soffitta%2C ma la papera è arrabbiata che l'abbia strisciata. ,I don't know if the frog crawled the attic window%2C but the duck is angry that he crawled it.,36,true_factive,dontknowwhetherand,1,7787,8417,70,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La papera non ha gettato via le bambole di pezza%2C ma il panda è triste che le abbia gettate via. ,I don't know if the duck threw away the rag dolls%2C but the panda is sad that he threw them away.,37,true_factive,dontknowwhetherand,1,5989,7053,71,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,La rana non ha finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,The frog didn't finish the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,notpif,7,6871,9393,72,3
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,A,Il panda non ha mai offeso la rana%2C ma se l'ha offesa di nuovo ieri%2C la rana lo prenderà in giro davanti a tutti.,The panda has never offended the frog%2C but if he offended her again yesterday%2C the frog will make fun of him in font of everybody.,31,again,notpif,1,3705,4968,75,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,La rana non ha copiato le risposte della verifica%2C ma il panda%2C dopo averle viste%2C si è erroneamente reso conto che la rana le ha copiate.,The frog did not copy the answers in the check%2C but the panda%2C after seeing them%2C mistakenly realized that the frog copied them.,47,semi_factive,mistaken,7,11834,12684,78,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,La rana crede erroneamente che la papera abbia dimenticato la torta%2C ed è arrabbiata che l'abbia dimenticata. ,The frog mistakenly believes the duck forgot the cake%2C and is angry that he forgot it.,34,true_factive,mistaken,7,5005,5644,84,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,La rana crede erroneamente che il panda abbia perduto l'album dei ricordi%2C ed è triste che l'abbia perduto. ,The frog mistakenly believes that the panda has lost the scrapbook%2C and he is sad that he has lost it.,38,true_factive,mistaken,7,5714,6361,85,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha erroneamente capito che la papera l'ha smarrita.,The duck did not misplace the house keys%2C but the frog%2C after looking for them%2C mistakenly realized that the duck misplaced them.,42,semi_factive,mistaken,5,7191,9124,87,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha erroneamente capito che il panda l'ha forzata.,The panda did not pick the lock%2C but the duck%2C after checking it%2C mistakenly realized that the panda had picked it.,43,semi_factive,mistaken,5,5588,6152,89,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,La papera crede erroneamente che la rana abbia dato via il vestito da festa%2C ed è triste che l'abbia dato via. ,The duck mistakenly believes that the frog stole the party dress%2C and he is sad that he stole it.,39,true_factive,mistaken,7,22472,24402,91,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è erroneamente resa conto che il panda le ha cambiate.,The panda did not change the rules of the role-playing game%2C but the duck%2C after reviewing them%2C mistakenly realized that the panda changed them.,46,semi_factive,mistaken,5,10553,11310,92,4
759524,19,femmina,destrimana/o,italiano,Psicologia,No,e,B,Il panda crede erroneamente che la rana abbia forzato la porta della cantina%2C ed è arrabbiato che l'abbia forzata. ,The panda mistakenly believes that the frog smashed the cellar door%2C and is angry that he smashed it.,35,true_factive,mistaken,7,5976,6625,93,4
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la rana abbia nascosto i pennarelli%2C ma se la papera capisce che li ha nascosti%2C le sotterrerà le figurine in giardino.,I don't know whether the frog hid the crayons%2C but if the duck understands that he did%2C she bury his favorite figurines in the yard.,11,semi_factive,dontknowwhether,5,42382,43184,2,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la papera abbia distrutto il castello di sabbia%2C ma se il panda è triste che l'abbia distrutto%2C piangerà per tutto il giorno.,I don't know whether the duck destroyed the sand castle%2C but if the panda is sad that she did%2C he will cry all day.,5,true_factive,dontknowwhether,5,9155,9921,3,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la papera abbia sporcato qualcosa%2C ma se ha sporcato anche il tappeto%2C il panda non la inviterà più a casa sua.,I don't know whether the duck dirtied anything%2C but if she dirtied the carpet too%2C the panda won't invite her anymore.,27,too,dontknowwhether,3,34501,35597,8,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha rubato il quaderno da colorare%2C ma se la papera è triste che l'abbia rubato%2C lo manderà via.,The panda didn't steal the coloring book%2C but if the duck is sad that he did%2C she will throw him out.,8,true_factive,notpif,1,14753,15388,9,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia danneggiato il microfono%2C ma se la rana è arrabbiata che l'abbia danneggiato%2C lo escluderà dalla serata di karaoke. ,I don't know whether the panda damaged the mic%2C but if the frog is angry that he did%2C he will uninvite him from karaoke night.,3,true_factive,dontknowwhether,1,9387,10076,11,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la rana abbia mai usato il giocattolo della papera%2C ma se l'ha usato di nuovo ieri%2C la papera le getterà tutti i disegni nel fango.,I don't know whether the frog has nver used the duck's toy%2C but if she used it again yesterday%2C the duck will throw all her drawing in the mud.,29,again,dontknowwhether,1,13209,14528,12,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha forzato la serratura%2C ma la papera%2C dopo averla controllata%2C ha capito che il panda l'ha forzata.,I don't know if the panda picked the lock%2C but the duck%2C after checking it%2C realized that the panda picked it.,43,semi_factive,dontknowwhetherand,4,8966,9460,14,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia sottratto qualcosa alla rana%2C ma se le ha sottratto anche il cappello%2C la rana gli strapperà il costume da bagno.,I don't know whether the panda stole anything from the frog%2C but if he stole her hat too%2C the frog will rip his bathing suit.,25,too,dontknowwhether,1,7898,8869,15,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha perduto l'album dei ricordi%2C ma la rana è triste che l'abbia perduto. ,I don't know if the panda lost the scrapbook%2C but the frog is sad that he lost it.,38,true_factive,dontknowwhetherand,1,4952,5634,16,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la papera abbia perso l'aquilone%2C ma se il panda è arrabbiato che l'abbia perso%2C le getterà gli occhiali da sole in mare.,I don't know whether the duck lost the kite%2C but if the panda is angry that she did%2C he will hurl her sunglasses in the sea.,1,true_factive,dontknowwhether,1,30240,30954,17,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha dato via il vestito da festa%2C ma la papera è triste che l'abbia dato via. ,I don't know if the frog stole the party dress%2C but the duck is sad that he stole it.,39,true_factive,dontknowwhetherand,1,12705,14019,19,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia forato il gonfiabile%2C ma se la rana si rende conto che l'ha forato%2C lo dirà alla maestra.,I don't know whether the panda made a hole in the bouncy castle%2C but if the frog realizes that he did%2C he will tell the teacher.,15,semi_factive,dontknowwhether,7,5625,6289,21,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha letto il diario segreto%2C ma se la rana si rende conto che l'ha letto%2C considererà la loro amicizia rovinata.,The panda didn't read the diary%2C but if the frog realizes that he did%2C he will consider their friendship ruined.,16,semi_factive,notpif,1,7479,8238,22,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha mai rovesciato la bottiglia d'olio%2C ma se l'ha rovesciata di nuovo ieri%2C la paperà le farà pulire tutta la cucina.,The frog has never knocked over the oil bottle%2C but if she knocked it over again yesterday%2C the duck will make her clean the entire kitchen.,32,again,notpif,1,5383,6422,23,1
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia bruciato l'album di foto%2C ma se la rana è triste che l'abbia bruciato%2C piangerà a dirotto.,I don't know whether the panda burned the photo album%2C but if the frog is sad that he did%2C he will cry his eyes out.,7,true_factive,dontknowwhether,6,12027,12609,26,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha tagliuzzato il poster%2C ma se il panda capisce che l'ha tagliuzzato%2C le verserà del succo nello zaino.,The duck didn't cut the poster%2C but if the panda understands that she did%2C he will pour juice into her backpack.,12,semi_factive,notpif,1,5345,5799,29,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha mai bruciato il pane%2C ma se l'ha bruciato di nuovo ieri%2C il panda non farà più colazione con lei.,The duck has never burnt the bread%2C but if she burnt it again yesterday%2C the panda won't have breakfast with her anymore.,30,again,notpif,1,5836,6473,31,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha bucato il pallone da calcio%2C ma se la rana è arrabbiata che l'abbia bucato%2C gli verserà del latte sul computer.,The panda didn't puncture the football%2C but if the frog is angry that he did%2C he will pour milk over his laptop.,2,true_factive,notpif,1,11218,11736,32,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha rovinato il puzzle%2C ma se il panda è arrabbiato che l'abbia rovinato%2C le butterà le scarpe fuori dalla finestra.,The frog didn't ruin the puzzle%2C but if the panda is angry that he did%2C he will throw his shoes out of the window.,4,true_factive,notpif,1,5246,5897,33,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha copiato le risposte della verifica%2C ma il panda%2C dopo averle viste%2C si è reso conto che la rana le ha copiate.,I don't know whether the frog copied the answers in the check%2C but the panda%2C after seeing them%2C realized that the frog copied them.,47,semi_factive,dontknowwhetherand,1,7067,9705,40,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha rotto il vasetto di miele%2C ma se il panda si rende conto che l'ha rotto%2C le terrà il broncio., The duck didn't break the honey jar%2C but if the panda realizes that she did%2C he will pout.,14,semi_factive,notpif,1,14224,16668,42,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la rana abbia truccato il mazzo di carte%2C ma se il panda capisce che l'ha truccato%2C la escluderà dal prossimo pigiama party. ,I don't know whether the frog manipulated the deck%2C but if the panda understands that she did%2C he will uninvite him from the next sleepover.,9,semi_factive,dontknowwhether,6,13399,14047,45,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La rana non ha strappato il biglietto di auguri%2C ma se il panda pensa che l'abbia strappato%2C si metterà a piangere.,The frog didn't tear up the birthday card%2C but if the panda thinks that he did%2C he will start to cry.,20,non_factive,notpif,1,12135,12794,47,2
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha rotto nulla%2C ma se ha rotto anche il vaso di porcellana%2C la rana andrà su tutte le furie.,The panda didn't break anything%2C but if he broke the porcelaine vase too%2C the frog will flare up.,28,too,notpif,1,3878,4418,53,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Il panda non ha cambiato le regole del gioco di ruolo%2C ma la papera%2C dopo averle ripassate%2C si è resa conto che il panda le ha cambiate.,I don't know whether the panda changed the rules of the role-playing game%2C but the duck%2C after reviewing them%2C realized that the panda changed them.,46,semi_factive,dontknowwhetherand,1,7532,8085,54,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha smarrito la chiave della cantina%2C ma la rana%2C dopo averla cercata%2C ha capito che la papera l'ha smarrita.,I don't know if the duck misplaced the house keys%2C but the frog%2C after looking for them%2C realized that the duck misplaced them.,42,semi_factive,dontknowwhetherand,2,10962,11611,55,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la papera abbia preso il voto massimo%2C ma se la rana pensa che l'abbia preso%2C sarà gelosa.,I don't know whether the duck got the top grade%2C but if the frog thinks that she did%2C he will be jealous.,17,non_factive,dontknowwhether,5,5521,5911,56,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha imbrattato il muro%2C ma se il panda crede che l'abbia imbrattato%2C le nasconderà tutti i pennarelli.,The duck didn't paint the wall%2C but if the panda believes that she did%2C he will hide all of her crayons.,24,non_factive,notpif,3,5340,5748,58,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se la rana abbia finito la limonata%2C ma se la papera crede che l'abbia finita%2C andrà a comprare dei limoni.,I don't know whether the frog finished the lemonade%2C but if the duck believes that he did%2C she will go buy lemons.,23,non_factive,dontknowwhether,3,6338,6982,59,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia piegato le lancette dell'orologio%2C ma se la rana si rende conto che le ha piegate%2C gli urlerà contro.,I don't know whether the panda bent the hands of the clock%2C but if the frog realizes that he did%2C he will shout at him.,13,semi_factive,dontknowwhether,3,9947,10552,60,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha buttato via la cartolina%2C ma se il panda capisce che l'ha buttata via%2C non le parlerà mai più.,The duck didn't throw away the postcard%2C but if the panda understands that she did%2C he will not speak to her anymore.,10,semi_factive,notpif,3,4493,5109,62,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,Non so se il panda abbia spaccato il trenino%2C ma se la papera crede che l'abbia spaccato%2C gli ruberà il quaderno da colorare. ,I don't know whether the panda broke the model train%2C but if the duck believes that he did%2C she will steal his coloring book.,21,non_factive,dontknowwhether,3,3521,4144,63,3
850833,19,femmina,destrimana/o,italiano,Lingue,Sì,f,A,La papera non ha dimenticato la torta%2C ma la rana è arrabbiata che l'abbia dimenticata. ,I don't know if the duck forgot the cake%2C but the frog is angry that he forgot it.,34,true_factive,dontknowwhetherand,1,3447,4025,64,3
